country code,city,postal code,state name,state abbreviation,county,county number,community,community number,latitude,longitude,accuracy
US,Ozona,76943,Texas,TX,Crockett,105,,,30.7164,-101.2388,4
US,Crosbyton,79322,Texas,TX,Crosby,107,,,33.6562,-101.2287,4
US,Lorenzo,79343,Texas,TX,Crosby,107,,,33.6666,-101.5277,4
US,Ralls,79357,Texas,TX,Crosby,107,,,33.6851,-101.3836,4
US,Van Horn,79855,Texas,TX,Culberson,109,,,31.0391,-104.8245,4
US,Dalhart,79022,Texas,TX,Dallam,111,,,36.0732,-102.5177,1
US,Kerrick,79051,Texas,TX,Dallam,111,,,36.4956,-102.2427,1
US,Texline,79087,Texas,TX,Dallam,111,,,36.374,-102.9845,4
US,Addison,75001,Texas,TX,Dallas,113,,,32.96,-96.8385,4
US,Carrollton,75006,Texas,TX,Dallas,113,,,32.9657,-96.8825,4
US,Carrollton,75011,Texas,TX,Dallas,113,,,32.9537,-96.8903,4
US,Irving,75014,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Irving,75015,Texas,TX,Dallas,113,,,32.8987,-96.9722,4
US,Irving,75016,Texas,TX,Dallas,113,,,32.8987,-96.9722,4
US,Irving,75017,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Coppell,75019,Texas,TX,Dallas,113,,,32.9673,-96.9805,4
US,Rowlett,75030,Texas,TX,Dallas,113,,,32.9029,-96.5639,4
US,Irving,75038,Texas,TX,Dallas,113,,,32.8653,-96.9905,4
US,Irving,75039,Texas,TX,Dallas,113,,,32.8697,-96.9389,4
US,Garland,75040,Texas,TX,Dallas,113,,,32.9227,-96.6248,4
US,Garland,75041,Texas,TX,Dallas,113,,,32.8794,-96.6411,4
US,Garland,75042,Texas,TX,Dallas,113,,,32.9185,-96.6775,4
US,Garland,75043,Texas,TX,Dallas,113,,,32.8565,-96.5999,4
US,Garland,75044,Texas,TX,Dallas,113,,,32.9522,-96.6654,4
US,Garland,75045,Texas,TX,Dallas,113,,,32.9137,-96.6271,4
US,Garland,75046,Texas,TX,Dallas,113,,,32.9126,-96.6389,4
US,Garland,75047,Texas,TX,Dallas,113,,,32.9126,-96.6389,4
US,Sachse,75048,Texas,TX,Dallas,113,,,32.9643,-96.6012,4
US,Garland,75049,Texas,TX,Dallas,113,,,32.9126,-96.6389,4
US,Grand Prairie,75050,Texas,TX,Dallas,113,,,32.7649,-97.0112,4
US,Grand Prairie,75051,Texas,TX,Dallas,113,,,32.7115,-97.0069,4
US,Grand Prairie,75052,Texas,TX,Dallas,113,,,32.6605,-97.0311,4
US,Grand Prairie,75053,Texas,TX,Dallas,113,,,32.746,-96.9978,4
US,Grand Prairie,75054,Texas,TX,Dallas,113,,,32.5907,-97.0405,4
US,Irving,75060,Texas,TX,Dallas,113,,,32.8023,-96.9597,4
US,Irving,75061,Texas,TX,Dallas,113,,,32.8267,-96.9633,4
US,Irving,75062,Texas,TX,Dallas,113,,,32.8479,-96.974,4
US,Irving,75063,Texas,TX,Dallas,113,,,32.9247,-96.9598,4
US,Richardson,75080,Texas,TX,Dallas,113,,,32.966,-96.7452,4
US,Richardson,75081,Texas,TX,Dallas,113,,,32.9462,-96.7058,4
US,Richardson,75082,Texas,TX,Dallas,113,,,32.9865,-96.686,4
US,Richardson,75083,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Richardson,75085,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Rowlett,75088,Texas,TX,Dallas,113,,,32.9031,-96.5472,4
US,Rowlett,75089,Texas,TX,Dallas,113,,,32.9346,-96.5544,4
US,Wylie,75098,Texas,TX,Dallas,113,,,33.0041,-96.5394,4
US,Coppell,75099,Texas,TX,Dallas,113,,,32.9546,-97.015,4
US,Cedar Hill,75104,Texas,TX,Dallas,113,,,32.5885,-96.9438,4
US,Cedar Hill,75106,Texas,TX,Dallas,113,,,32.5885,-96.9561,4
US,Desoto,75115,Texas,TX,Dallas,113,,,32.6041,-96.8653,4
US,Duncanville,75116,Texas,TX,Dallas,113,,,32.6587,-96.9114,4
US,Desoto,75123,Texas,TX,Dallas,113,,,32.5899,-96.8569,4
US,Lancaster,75134,Texas,TX,Dallas,113,,,32.6161,-96.783,4
US,Duncanville,75137,Texas,TX,Dallas,113,,,32.6347,-96.9113,4
US,Duncanville,75138,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Hutchins,75141,Texas,TX,Dallas,113,,,32.6396,-96.707,4
US,Lancaster,75146,Texas,TX,Dallas,113,,,32.5914,-96.7728,4
US,Mesquite,75149,Texas,TX,Dallas,113,,,32.7678,-96.6082,4
US,Mesquite,75150,Texas,TX,Dallas,113,,,32.8154,-96.6307,4
US,Seagoville,75159,Texas,TX,Dallas,113,,,32.6525,-96.558,4
US,Wilmer,75172,Texas,TX,Dallas,113,,,32.5981,-96.6838,4
US,Balch Springs,75180,Texas,TX,Dallas,113,,,32.7287,-96.6228,4
US,Mesquite,75181,Texas,TX,Dallas,113,,,32.7272,-96.5669,4
US,Sunnyvale,75182,Texas,TX,Dallas,113,,,32.797,-96.5616,4
US,Mesquite,75185,Texas,TX,Dallas,113,,,32.7403,-96.5618,4
US,Mesquite,75187,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75201,Texas,TX,Dallas,113,,,32.7904,-96.8044,4
US,Dallas,75202,Texas,TX,Dallas,113,,,32.7781,-96.8054,4
US,Dallas,75203,Texas,TX,Dallas,113,,,32.746,-96.807,4
US,Dallas,75204,Texas,TX,Dallas,113,,,32.8038,-96.7851,4
US,Dallas,75205,Texas,TX,Dallas,113,,,32.826,-96.7843,4
US,Dallas,75206,Texas,TX,Dallas,113,,,32.831,-96.7692,4
US,Dallas,75207,Texas,TX,Dallas,113,,,32.7939,-96.8319,4
US,Dallas,75208,Texas,TX,Dallas,113,,,32.7492,-96.8389,4
US,Dallas,75209,Texas,TX,Dallas,113,,,32.8456,-96.826,4
US,Dallas,75210,Texas,TX,Dallas,113,,,32.7699,-96.743,4
US,Dallas,75211,Texas,TX,Dallas,113,,,32.7319,-96.9057,4
US,Dallas,75212,Texas,TX,Dallas,113,,,32.7829,-96.8714,4
US,Dallas,75214,Texas,TX,Dallas,113,,,32.8248,-96.7498,4
US,Dallas,75215,Texas,TX,Dallas,113,,,32.7582,-96.7623,4
US,Dallas,75216,Texas,TX,Dallas,113,,,32.7086,-96.7955,4
US,Dallas,75217,Texas,TX,Dallas,113,,,32.7244,-96.6755,4
US,Dallas,75218,Texas,TX,Dallas,113,,,32.8463,-96.6972,4
US,Dallas,75219,Texas,TX,Dallas,113,,,32.8132,-96.8142,4
US,Dallas,75220,Texas,TX,Dallas,113,,,32.8681,-96.8622,4
US,Dallas,75221,Texas,TX,Dallas,113,,,32.8147,-96.7877,4
US,Dallas,75222,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75223,Texas,TX,Dallas,113,,,32.7942,-96.7475,4
US,Dallas,75224,Texas,TX,Dallas,113,,,32.7114,-96.8387,4
US,Dallas,75225,Texas,TX,Dallas,113,,,32.8628,-96.7918,4
US,Dallas,75226,Texas,TX,Dallas,113,,,32.7887,-96.7676,4
US,Dallas,75227,Texas,TX,Dallas,113,,,32.7672,-96.6836,4
US,Dallas,75228,Texas,TX,Dallas,113,,,32.825,-96.6784,4
US,Dallas,75229,Texas,TX,Dallas,113,,,32.8958,-96.8588,4
US,Dallas,75230,Texas,TX,Dallas,113,,,32.8999,-96.7897,4
US,Dallas,75231,Texas,TX,Dallas,113,,,32.8756,-96.7495,4
US,Dallas,75232,Texas,TX,Dallas,113,,,32.6647,-96.8384,4
US,Dallas,75233,Texas,TX,Dallas,113,,,32.7046,-96.8725,4
US,Dallas,75234,Texas,TX,Dallas,113,,,32.9245,-96.8938,4
US,Dallas,75235,Texas,TX,Dallas,113,,,32.8252,-96.8388,4
US,Dallas,75236,Texas,TX,Dallas,113,,,32.69,-96.9177,4
US,Dallas,75237,Texas,TX,Dallas,113,,,32.659,-96.8765,4
US,Dallas,75238,Texas,TX,Dallas,113,,,32.877,-96.708,4
US,Dallas,75240,Texas,TX,Dallas,113,,,32.9374,-96.7872,4
US,Dallas,75241,Texas,TX,Dallas,113,,,32.6722,-96.7774,4
US,Dallas,75242,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75243,Texas,TX,Dallas,113,,,32.9103,-96.7285,4
US,Dallas,75244,Texas,TX,Dallas,113,,,32.9322,-96.8353,4
US,Dallas,75246,Texas,TX,Dallas,113,,,32.7948,-96.7697,4
US,Dallas,75247,Texas,TX,Dallas,113,,,32.8152,-96.8703,4
US,Dallas,75248,Texas,TX,Dallas,113,,,32.9682,-96.7942,4
US,Dallas,75249,Texas,TX,Dallas,113,,,32.636,-96.9493,4
US,Dallas,75250,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75251,Texas,TX,Dallas,113,,,32.9189,-96.7751,4
US,Dallas,75252,Texas,TX,Dallas,113,,,32.9968,-96.7921,4
US,Dallas,75253,Texas,TX,Dallas,113,,,32.6833,-96.5964,4
US,Dallas,75254,Texas,TX,Dallas,113,,,32.9503,-96.819,4
US,Dallas,75260,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75261,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75262,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75263,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75264,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75265,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75266,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75267,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75270,Texas,TX,Dallas,113,,,32.7813,-96.8019,4
US,Dallas,75275,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75277,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75283,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75284,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75285,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75287,Texas,TX,Dallas,113,,,33.0005,-96.8314,4
US,Dallas,75301,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75303,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75312,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75313,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75315,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75320,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75326,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75336,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75339,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75342,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75354,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75355,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75356,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75357,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75358,Texas,TX,Dallas,113,,,32.7942,-96.7652,4
US,Dallas,75359,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75360,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75367,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75368,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75370,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75371,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75372,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75373,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75374,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75376,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75378,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75379,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75380,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75381,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75382,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75389,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75390,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75391,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75392,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75393,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75394,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75395,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75397,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Dallas,75398,Texas,TX,Dallas,113,,,32.7673,-96.7776,4
US,Lamesa,79331,Texas,TX,Dawson,115,,,32.7367,-101.9569,4
US,Welch,79377,Texas,TX,Dawson,115,,,32.9298,-102.1278,4
US,Ackerly,79713,Texas,TX,Dawson,115,,,32.5273,-101.716,4
US,Dawn,79025,Texas,TX,Deaf Smith,117,,,34.9106,-102.2002,4
US,Hereford,79045,Texas,TX,Deaf Smith,117,,,34.837,-102.405,4
US,Ben Franklin,75415,Texas,TX,Delta,119,,,33.4768,-95.7689,4
US,Cooper,75432,Texas,TX,Delta,119,,,33.3812,-95.6623,4
US,Enloe,75441,Texas,TX,Delta,119,,,33.4291,-95.6518,4
US,Klondike,75448,Texas,TX,Delta,119,,,33.3034,-95.8018,4
US,Lake Creek,75450,Texas,TX,Delta,119,,,33.4116,-95.4551,4
US,Pecan Gap,75469,Texas,TX,Delta,119,,,33.4196,-95.8262,4
US,Carrollton,75007,Texas,TX,Denton,121,,,33.0033,-96.882,4
US,Carrollton,75010,Texas,TX,Denton,121,,,33.0304,-96.8777,4
US,Flower Mound,75022,Texas,TX,Denton,121,,,33.0268,-97.1193,4
US,Flower Mound,75027,Texas,TX,Denton,121,,,33.2074,-97.1163,4
US,Flower Mound,75028,Texas,TX,Denton,121,,,33.0383,-97.0745,4
US,Lewisville,75029,Texas,TX,Denton,121,,,33.0462,-96.9942,4
US,The Colony,75056,Texas,TX,Denton,121,,,33.094,-96.8836,4
US,Lewisville,75057,Texas,TX,Denton,121,,,33.0532,-96.9999,4
US,Lake Dallas,75065,Texas,TX,Denton,121,,,33.1219,-97.0237,4
US,Lewisville,75067,Texas,TX,Denton,121,,,33.0198,-96.9925,4
US,Little Elm,75068,Texas,TX,Denton,121,,,33.1768,-96.9583,4
US,Lewisville,75077,Texas,TX,Denton,121,,,33.0775,-97.0704,4
US,Denton,76201,Texas,TX,Denton,121,,,33.2289,-97.1314,4
US,Denton,76202,Texas,TX,Denton,121,,,33.2255,-97.1085,4
US,Denton,76203,Texas,TX,Denton,121,,,33.2148,-97.1331,4
US,Denton,76204,Texas,TX,Denton,121,,,33.2074,-97.1163,4
US,Denton,76205,Texas,TX,Denton,121,,,33.1903,-97.1282,4
US,Denton,76206,Texas,TX,Denton,121,,,33.1694,-97.1506,4
US,Denton,76207,Texas,TX,Denton,121,,,33.2285,-97.1813,4
US,Denton,76208,Texas,TX,Denton,121,,,33.2117,-97.0612,4
US,Denton,76209,Texas,TX,Denton,121,,,33.2346,-97.1131,4
US,Denton,76210,Texas,TX,Denton,121,,,33.1428,-97.0727,4
US,Argyle,76226,Texas,TX,Denton,121,,,33.1062,-97.16,4
US,Aubrey,76227,Texas,TX,Denton,121,,,33.292,-96.9879,4
US,Justin,76247,Texas,TX,Denton,121,,,33.0734,-97.3093,4
US,Krum,76249,Texas,TX,Denton,121,,,33.2734,-97.2675,4
US,Pilot Point,76258,Texas,TX,Denton,121,,,33.371,-96.9446,4
US,Ponder,76259,Texas,TX,Denton,121,,,33.1774,-97.2848,4
US,Roanoke,76262,Texas,TX,Denton,121,,,33.0211,-97.2127,4
US,Sanger,76266,Texas,TX,Denton,121,,,33.3563,-97.1814,4
US,Cuero,77954,Texas,TX,DeWitt,123,,,29.091,-97.2812,4
US,Hochheim,77967,Texas,TX,DeWitt,123,,,29.3125,-97.2917,4
US,Meyersville,77974,Texas,TX,DeWitt,123,,,28.9229,-97.3042,4
US,Thomaston,77989,Texas,TX,DeWitt,123,,,28.9974,-97.1539,4
US,Westhoff,77994,Texas,TX,DeWitt,123,,,29.1792,-97.46,4
US,Nordheim,78141,Texas,TX,DeWitt,123,,,28.9142,-97.5946,4
US,Yorktown,78164,Texas,TX,DeWitt,123,,,28.9892,-97.5121,4
US,Afton,79220,Texas,TX,Dickens,125,,,33.7718,-100.8021,4
US,Dickens,79229,Texas,TX,Dickens,125,,,33.628,-100.8197,4
US,Mcadoo,79243,Texas,TX,Dickens,125,,,33.7413,-100.9833,4
US,Spur,79370,Texas,TX,Dickens,125,,,33.479,-100.8571,4
US,Asherton,78827,Texas,TX,Dimmit,127,,,28.4364,-99.7486,4
US,Big Wells,78830,Texas,TX,Dimmit,127,,,28.5693,-99.5781,4
US,Carrizo Springs,78834,Texas,TX,Dimmit,127,,,28.5278,-99.8635,4
US,Catarina,78836,Texas,TX,Dimmit,127,,,28.3598,-99.586,4
US,Clarendon,79226,Texas,TX,Donley,129,,,34.9529,-100.8952,4
US,Hedley,79237,Texas,TX,Donley,129,,,34.8698,-100.6806,4
US,Lelia Lake,79240,Texas,TX,Donley,129,,,34.8843,-100.7674,4
US,Benavides,78341,Texas,TX,Duval,131,,,27.5925,-98.4142,4
US,Concepcion,78349,Texas,TX,Duval,131,,,27.3849,-98.309,4
US,Freer,78357,Texas,TX,Duval,131,,,27.88,-98.6061,4
US,Realitos,78376,Texas,TX,Duval,131,,,27.4184,-98.514,4
US,San Diego,78384,Texas,TX,Duval,131,,,27.7654,-98.2503,4
US,Carbon,76435,Texas,TX,Eastland,133,,,32.2701,-98.8348,4
US,Cisco,76437,Texas,TX,Eastland,133,,,32.38,-98.9865,4
US,Desdemona,76445,Texas,TX,Eastland,133,,,32.2819,-98.5673,4
US,Eastland,76448,Texas,TX,Eastland,133,,,32.3994,-98.8071,4
US,Gorman,76454,Texas,TX,Eastland,133,,,32.2234,-98.6834,4
US,Olden,76466,Texas,TX,Eastland,133,,,32.4421,-98.7342,4
US,Ranger,76470,Texas,TX,Eastland,133,,,32.4681,-98.6747,4
US,Rising Star,76471,Texas,TX,Eastland,133,,,32.128,-98.9859,4
US,Goldsmith,79741,Texas,TX,Ector,135,,,31.9541,-102.625,4
US,Gardendale,79758,Texas,TX,Ector,135,,,32.0245,-102.3572,4
US,Notrees,79759,Texas,TX,Ector,135,,,31.8599,-102.7413,4
US,Odessa,79760,Texas,TX,Ector,135,,,31.7652,-102.3543,4
US,Odessa,79761,Texas,TX,Ector,135,,,31.8579,-102.3523,4
US,Odessa,79762,Texas,TX,Ector,135,,,31.889,-102.3548,4
US,Odessa,79763,Texas,TX,Ector,135,,,31.8341,-102.4162,4
US,Odessa,79764,Texas,TX,Ector,135,,,31.8767,-102.4375,4
US,Odessa,79765,Texas,TX,Ector,135,,,31.9375,-102.3944,4
US,Odessa,79766,Texas,TX,Ector,135,,,31.7827,-102.3449,4
US,Odessa,79768,Texas,TX,Ector,135,,,31.8457,-102.3676,4
US,Odessa,79769,Texas,TX,Ector,135,,,31.8457,-102.3676,4
US,Penwell,79776,Texas,TX,Ector,135,,,31.7334,-102.5879,4
US,Telegraph,76883,Texas,TX,Edwards,137,,,30.3274,-99.9062,4
US,Barksdale,78828,Texas,TX,Edwards,137,,,29.8282,-100.105,4
US,Rocksprings,78880,Texas,TX,Edwards,137,,,30.0188,-100.231,4
US,Bardwell,75101,Texas,TX,Ellis,139,,,32.2731,-96.703,4
US,Ennis,75119,Texas,TX,Ellis,139,,,32.3321,-96.6224,4
US,Ennis,75120,Texas,TX,Ellis,139,,,32.3347,-96.6335,4
US,Ferris,75125,Texas,TX,Ellis,139,,,32.5223,-96.6643,4
US,Palmer,75152,Texas,TX,Ellis,139,,,32.4387,-96.6794,4
US,Red Oak,75154,Texas,TX,Ellis,139,,,32.5185,-96.8071,4
US,Rice,75155,Texas,TX,Ellis,139,,,32.2258,-96.4606,4
US,Waxahachie,75165,Texas,TX,Ellis,139,,,32.3808,-96.8374,4
US,Waxahachie,75167,Texas,TX,Ellis,139,,,32.3773,-96.9162,4
US,Waxahachie,75168,Texas,TX,Ellis,139,,,32.3749,-96.7166,4
US,Forreston,76041,Texas,TX,Ellis,139,,,32.2486,-96.8232,4
US,Maypearl,76064,Texas,TX,Ellis,139,,,32.2993,-97.0271,4
US,Midlothian,76065,Texas,TX,Ellis,139,,,32.4757,-96.9936,4
US,Avalon,76623,Texas,TX,Ellis,139,,,32.2054,-96.79,4
US,Italy,76651,Texas,TX,Ellis,139,,,32.1785,-96.8823,4
US,Milford,76670,Texas,TX,Ellis,139,,,32.1482,-96.9612,4
US,Anthony,79821,Texas,TX,El Paso,141,,,31.9907,-106.5976,4
US,Canutillo,79835,Texas,TX,El Paso,141,,,31.9344,-106.5929,4
US,Clint,79836,Texas,TX,El Paso,141,,,31.5494,-106.2038,4
US,Fabens,79838,Texas,TX,El Paso,141,,,31.4745,-106.1589,4
US,San Elizario,79849,Texas,TX,El Paso,141,,,31.5508,-106.2507,4
US,Tornillo,79853,Texas,TX,El Paso,141,,,31.4407,-106.0765,1
US,El Paso,79901,Texas,TX,El Paso,141,,,31.7584,-106.4783,4
US,El Paso,79902,Texas,TX,El Paso,141,,,31.7763,-106.4932,4
US,El Paso,79903,Texas,TX,El Paso,141,,,31.7862,-106.4406,4
US,El Paso,79904,Texas,TX,El Paso,141,,,31.8533,-106.4381,4
US,El Paso,79905,Texas,TX,El Paso,141,,,31.7674,-106.4304,4
US,El Paso,79906,Texas,TX,El Paso,141,,,31.8092,-106.4247,4
US,El Paso,79907,Texas,TX,El Paso,141,,,31.7089,-106.3293,4
US,El Paso,79908,Texas,TX,El Paso,141,,,31.8265,-106.3857,4
US,El Paso,79910,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79911,Texas,TX,El Paso,141,,,31.8925,-106.5426,4
US,El Paso,79912,Texas,TX,El Paso,141,,,31.8383,-106.5364,4
US,El Paso,79913,Texas,TX,El Paso,141,,,31.9373,-106.5724,4
US,El Paso,79914,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79915,Texas,TX,El Paso,141,,,31.7432,-106.3686,4
US,Fort Bliss,79916,Texas,TX,El Paso,141,,,31.8136,-106.4122,4
US,El Paso,79917,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,Fort Bliss,79918,Texas,TX,El Paso,141,,,31.8136,-106.4122,4
US,El Paso,79920,Texas,TX,El Paso,141,,,31.8214,-106.4614,4
US,El Paso,79922,Texas,TX,El Paso,141,,,31.8218,-106.5732,4
US,El Paso,79923,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79924,Texas,TX,El Paso,141,,,31.9021,-106.4149,4
US,El Paso,79925,Texas,TX,El Paso,141,,,31.7814,-106.3613,4
US,El Paso,79926,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79927,Texas,TX,El Paso,141,,,31.6446,-106.2737,4
US,El Paso,79928,Texas,TX,El Paso,141,,,31.6631,-106.1401,4
US,El Paso,79929,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79930,Texas,TX,El Paso,141,,,31.8048,-106.4568,4
US,El Paso,79931,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79932,Texas,TX,El Paso,141,,,31.8623,-106.5932,4
US,El Paso,79934,Texas,TX,El Paso,141,,,31.9386,-106.4073,4
US,El Paso,79935,Texas,TX,El Paso,141,,,31.7718,-106.3303,4
US,El Paso,79936,Texas,TX,El Paso,141,,,31.7677,-106.3016,4
US,El Paso,79937,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79938,Texas,TX,El Paso,141,,,31.8045,-105.9661,4
US,El Paso,79940,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79941,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79942,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79943,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79944,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79945,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79946,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79947,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79948,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79949,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79950,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79951,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79952,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79953,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79954,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79955,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79958,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79960,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79961,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79968,Texas,TX,El Paso,141,,,31.7705,-106.5048,4
US,El Paso,79976,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79978,Texas,TX,El Paso,141,,,31.7587,-106.4869,4
US,El Paso,79980,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79990,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79995,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79996,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79997,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79998,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,79999,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88510,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88511,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88512,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88513,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88514,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88515,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88517,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88518,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88519,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88520,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88521,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88523,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88524,Texas,TX,El Paso,141,,,31.6948,-106.3,4
US,El Paso,88525,Texas,TX,El Paso,141,,,31.6948,-106.3,4
